sex,age,exercise,innovation,user,try,train,cv
1,10~19,0,0.968810208,0,1,TRUE,4
1,10~19,0,0.952166393,0,1,FALSE,4
1,10~19,1,0.363842276,0,1,TRUE,4
0,10~19,1,0.805912977,0,1,FALSE,4
0,20~29,1,0.496069616,0,1,TRUE,0
1,20~29,0,0.928851734,0,0,TRUE,4
0,20~29,1,0.06893027,0,1,TRUE,4
0,10~19,1,0.440694412,0,0,FALSE,0
1,30~39,1,0.543255902,0,1,TRUE,2
1,10~19,1,0.073663932,0,1,TRUE,1
0,30~39,1,0.458708757,0,1,FALSE,2
0,30~39,1,0.694107641,0,0,TRUE,2
1,20~29,0,0.616932773,1,1,FALSE,2
0,20~29,1,0.349562002,0,1,TRUE,2
1,30~39,1,0.965744268,0,1,FALSE,1
1,10~19,1,0.575257692,1,1,TRUE,2
0,30~39,1,0.943897163,1,1,TRUE,1
1,20~29,1,0.702186347,0,1,TRUE,1
0,10~19,1,0.197538457,0,0,FALSE,3
0,10~19,1,0.44008212,0,0,FALSE,2
1,10~19,1,0.078501782,0,0,FALSE,1
1,30~39,0,0.430754852,0,0,TRUE,3
0,30~39,1,0.961683525,0,0,TRUE,1
0,20~29,0,0.614029469,0,1,TRUE,0
1,20~29,1,0.696234368,0,1,FALSE,4
0,20~29,1,0.601243477,1,1,TRUE,2
0,10~19,0,0.202486511,0,1,TRUE,4
0,10~19,1,0.185989562,0,1,FALSE,2
0,20~29,0,0.152607687,0,0,TRUE,1
1,10~19,0,0.487541876,1,1,TRUE,0
1,20~29,0,0.121358122,0,1,TRUE,4
0,10~19,0,0.894100063,0,1,TRUE,4
1,20~29,1,0.27382816,0,1,TRUE,4
1,20~29,1,0.409830571,0,1,FALSE,0
0,20~29,1,0.303951306,1,1,TRUE,0
1,30~39,1,0.910265991,0,0,TRUE,1
0,30~39,1,0.602048834,0,0,FALSE,3
0,20~29,1,0.693920528,0,1,TRUE,3
0,20~29,0,0.848159,1,1,TRUE,1
0,30~39,1,0.414346797,0,0,TRUE,2
0,30~39,0,0.006109511,0,1,FALSE,3
1,10~19,0,0.349736926,0,0,TRUE,0
1,20~29,0,0.694701247,1,1,TRUE,2
1,20~29,1,0.914132878,0,1,TRUE,3
0,10~19,1,0.534092493,1,1,FALSE,0
1,30~39,1,0.51257985,0,1,TRUE,3
0,20~29,1,0.776589039,1,0,TRUE,4
1,10~19,1,0.402758938,0,1,TRUE,3
1,10~19,1,0.487580185,0,1,TRUE,3
1,30~39,0,0.964438996,0,0,TRUE,1
0,10~19,1,0.203054359,1,1,TRUE,0
1,20~29,1,0.688100009,1,1,TRUE,4
0,30~39,1,0.554943334,1,1,TRUE,4
0,20~29,1,0.318642864,1,0,TRUE,2
1,30~39,1,0.020473199,0,1,TRUE,4
0,10~19,0,0.227599284,0,0,TRUE,4
0,10~19,1,0.913994707,1,1,TRUE,3
0,10~19,0,0.23940273,0,1,TRUE,3
1,20~29,0,0.011507825,1,1,TRUE,1
0,30~39,1,0.42802321,0,0,FALSE,2
0,30~39,1,0.77167582,0,1,TRUE,1
0,10~19,1,0.852087166,0,1,FALSE,0
1,10~19,1,0.645228343,0,1,TRUE,4
0,10~19,0,0.543063436,0,0,TRUE,1
0,30~39,1,0.000303603,0,1,FALSE,4
1,20~29,1,0.650269582,0,1,TRUE,4
1,30~39,1,0.350973758,0,0,TRUE,3
1,10~19,1,0.0375626,0,1,FALSE,2
0,30~39,1,0.599737404,0,1,TRUE,4
1,30~39,1,0.440536055,0,0,TRUE,0
1,20~29,1,0.785701443,0,1,TRUE,3
1,30~39,0,0.828931493,0,1,TRUE,2
1,30~39,0,0.180685111,0,0,TRUE,2
1,30~39,1,0.033042953,1,1,TRUE,1
1,10~19,0,0.423909414,1,0,TRUE,0
1,20~29,0,0.892568646,0,0,FALSE,0
1,10~19,1,0.925317277,0,0,TRUE,0
0,20~29,0,0.51257618,0,0,TRUE,0
1,30~39,1,0.388710242,1,1,TRUE,3
1,20~29,1,0.028871207,1,1,TRUE,1
1,30~39,1,0.41148969,0,0,TRUE,2
0,30~39,1,0.122148384,0,0,TRUE,0
0,10~19,1,0.043024419,0,1,TRUE,0
0,30~39,1,0.911131002,0,0,FALSE,2
0,20~29,0,0.155370515,1,1,FALSE,4
1,10~19,1,0.54865672,1,1,FALSE,0
0,10~19,1,0.17529297,0,1,FALSE,2
0,20~29,1,0.347765061,0,1,TRUE,4
1,10~19,1,0.810615681,0,1,TRUE,3
1,20~29,1,0.586212526,0,1,TRUE,2
0,20~29,1,0.605108401,0,1,TRUE,1
1,30~39,1,0.395743086,0,0,FALSE,2
0,30~39,0,0.150891313,0,1,TRUE,0
0,20~29,0,0.590354616,0,0,TRUE,2
1,30~39,1,0.471882442,0,1,TRUE,4
1,10~19,1,0.363333949,0,1,TRUE,0
0,10~19,1,0.789809286,0,1,TRUE,4
0,30~39,1,0.142378614,0,0,FALSE,2
0,10~19,0,0.604471451,0,1,TRUE,2
0,20~29,1,0.671012481,0,0,TRUE,2
1,30~39,1,0.444114622,0,1,FALSE,4
0,10~19,1,0.842786397,0,1,TRUE,3
0,20~29,1,0.888678015,0,1,TRUE,0
1,30~39,0,0.498321465,1,0,TRUE,2
0,30~39,1,0.6078047,0,0,FALSE,3
0,10~19,1,0.380149673,0,1,FALSE,4
0,30~39,0,0.325977238,0,0,TRUE,2
1,10~19,1,0.950730816,0,1,TRUE,2
1,20~29,1,0.882385315,0,1,FALSE,1
0,10~19,0,0.823338493,0,1,TRUE,4
0,20~29,1,0.528523211,1,1,TRUE,2
0,10~19,1,0.697200004,0,1,TRUE,1
1,10~19,0,0.754783209,0,1,FALSE,4
0,30~39,1,0.099230785,0,1,TRUE,1
0,20~29,1,0.549167864,0,1,TRUE,1
0,20~29,0,0.253420393,0,0,TRUE,4
0,20~29,1,0.087424799,0,1,FALSE,2
1,20~29,1,0.154766295,0,1,TRUE,0
1,10~19,0,0.890539488,1,0,TRUE,0
0,10~19,1,0.233179515,0,1,TRUE,1
1,30~39,1,0.419270606,0,0,TRUE,3
0,10~19,1,0.095990254,0,1,FALSE,1
1,20~29,0,0.332242358,1,1,TRUE,4
1,10~19,1,0.179262816,0,1,TRUE,3
1,20~29,0,0.578408317,1,1,FALSE,0
1,10~19,1,0.323043403,0,0,TRUE,3
0,20~29,0,0.691554765,0,0,TRUE,3
0,20~29,0,0.65539041,0,0,FALSE,4
1,10~19,1,0.600982104,0,1,TRUE,4
1,20~29,0,0.862746959,0,1,FALSE,3
0,20~29,1,0.274515281,0,1,TRUE,2
1,10~19,1,0.641745408,0,1,FALSE,0
0,20~29,1,0.87661232,0,0,FALSE,0
0,10~19,0,0.790161245,0,1,TRUE,2
1,10~19,0,0.487993367,1,1,TRUE,1
0,20~29,1,0.079807574,1,1,TRUE,4
1,30~39,1,0.46304601,0,1,FALSE,3
1,20~29,0,0.470670167,0,1,TRUE,0
0,10~19,1,0.431259741,0,0,TRUE,1
0,20~29,1,0.310985938,0,0,TRUE,1
1,10~19,0,0.71551835,0,1,TRUE,0
1,30~39,0,0.087815198,0,0,TRUE,3
0,30~39,0,0.269272688,0,0,FALSE,1
1,30~39,1,0.141622984,0,1,FALSE,1
1,10~19,1,0.221582149,0,0,TRUE,3
0,30~39,1,0.537225125,0,0,TRUE,2
0,30~39,1,0.02346633,0,0,TRUE,1
0,30~39,0,0.553144143,1,0,TRUE,4
0,30~39,1,0.407986766,1,0,TRUE,1
1,20~29,0,0.040067749,0,1,FALSE,4
1,30~39,0,0.117479248,1,1,TRUE,0
0,10~19,1,0.757442544,0,0,TRUE,1
0,20~29,1,0.992814469,0,1,TRUE,0
0,20~29,1,0.539586219,0,1,FALSE,0
0,30~39,1,0.665634625,0,0,TRUE,1
0,10~19,1,0.123932047,1,1,TRUE,0
1,10~19,0,0.748190411,0,1,FALSE,3
0,20~29,1,0.742244473,0,1,TRUE,4
0,30~39,0,0.496851741,0,0,TRUE,3
0,30~39,0,0.77275366,0,1,FALSE,0
0,10~19,0,0.706535202,0,0,TRUE,0
1,10~19,1,0.255123232,0,1,TRUE,2
1,30~39,1,0.69565847,1,1,TRUE,1
0,30~39,0,0.98619911,0,1,TRUE,3
0,10~19,0,0.487990231,0,1,FALSE,1
1,20~29,1,0.863634464,0,1,TRUE,2
1,20~29,0,0.179646569,0,1,TRUE,0
1,10~19,1,0.192402601,0,1,TRUE,1
0,20~29,0,0.125695015,0,0,TRUE,0
0,30~39,1,0.480865994,0,0,TRUE,4
0,30~39,1,0.784180619,0,0,TRUE,0
0,20~29,1,0.267585455,0,1,FALSE,2
1,20~29,1,0.180960099,1,1,FALSE,1
1,10~19,1,0.370562588,1,1,TRUE,2
1,30~39,1,0.810205795,0,1,FALSE,0
1,30~39,0,0.923105526,0,0,FALSE,2
0,30~39,1,0.475463866,0,0,TRUE,0
0,10~19,1,0.882103188,0,0,TRUE,0
0,30~39,1,0.350415984,0,1,FALSE,3
1,30~39,0,0.653058151,0,0,TRUE,4
1,30~39,1,0.917232032,0,1,TRUE,3
1,10~19,1,0.988412796,0,1,FALSE,1
1,20~29,1,0.93985885,0,0,TRUE,1
0,30~39,0,0.107863729,0,0,TRUE,1
0,10~19,1,0.534088144,0,1,TRUE,0
1,20~29,1,0.54564038,0,1,TRUE,4
1,30~39,0,0.289510228,0,1,TRUE,1
0,20~29,1,0.943805407,0,1,TRUE,2
1,30~39,1,0.172793149,0,1,FALSE,0
0,10~19,0,0.383722986,1,0,TRUE,2
0,30~39,1,0.657980705,0,0,FALSE,2
0,10~19,0,0.015490383,1,1,TRUE,0
1,20~29,1,0.59416246,0,1,TRUE,3
0,30~39,0,0.538863013,0,1,TRUE,1
0,10~19,1,0.442922474,0,0,FALSE,3
1,30~39,0,0.011012214,0,1,TRUE,4
0,10~19,1,0.232769825,0,1,TRUE,4
0,30~39,1,0.20657852,1,1,FALSE,1
0,20~29,1,0.314874613,1,1,TRUE,3
1,10~19,1,0.0458702,0,1,FALSE,0
1,10~19,1,0.529159742,0,1,FALSE,0
0,10~19,1,0.608108038,0,0,TRUE,1
1,10~19,1,0.808791079,1,1,FALSE,3
0,10~19,0,0.282588114,0,0,TRUE,3
1,30~39,0,0.882246427,0,1,TRUE,3
0,30~39,1,0.794522675,0,0,TRUE,3
0,30~39,0,0.980469607,0,1,TRUE,1
1,10~19,1,0.019935002,0,1,TRUE,1
0,10~19,0,0.116826815,0,1,TRUE,1
0,10~19,1,0.552775178,0,0,TRUE,4
0,10~19,1,0.938192543,1,1,TRUE,2
1,20~29,1,0.120628248,1,1,TRUE,4
1,20~29,1,0.408268521,0,1,FALSE,4
0,10~19,1,0.147233829,0,1,TRUE,1
1,10~19,1,0.634639377,0,1,FALSE,4
0,20~29,0,0.374631913,0,0,TRUE,3
1,20~29,0,0.637760438,0,1,FALSE,3
1,30~39,1,0.836733808,0,0,FALSE,1
0,20~29,1,0.217617214,0,1,TRUE,4
0,30~39,1,0.969294196,0,1,TRUE,2
1,10~19,1,0.813282535,0,1,FALSE,0
0,20~29,1,0.999010077,0,1,TRUE,3
0,20~29,0,0.797212725,1,1,TRUE,2
0,10~19,0,0.836056325,0,1,TRUE,0
1,30~39,1,0.099438579,0,0,TRUE,3
1,20~29,1,0.975661552,1,1,FALSE,1
0,10~19,1,0.17406626,0,1,TRUE,0
0,20~29,0,0.152195515,1,1,TRUE,3
0,30~39,1,0.159468798,0,1,TRUE,0
1,10~19,1,0.86916843,0,1,FALSE,4
0,10~19,0,0.685945682,1,0,TRUE,2
0,10~19,1,0.199540326,0,1,FALSE,4
0,10~19,0,0.58895039,0,0,TRUE,1
1,20~29,1,0.386284887,0,0,FALSE,2
0,30~39,1,0.534529375,1,0,FALSE,2
0,10~19,0,0.831311754,1,0,TRUE,1
0,20~29,1,0.426312238,0,0,FALSE,3
1,30~39,1,0.506052738,1,1,FALSE,2
0,30~39,1,0.288497172,0,0,TRUE,1
0,20~29,1,0.35412294,0,1,FALSE,3
0,20~29,1,0.604638544,0,1,TRUE,3
1,20~29,0,0.271049365,0,1,TRUE,0
1,10~19,1,0.162432229,0,1,TRUE,1
0,10~19,1,0.398853199,1,1,TRUE,3
1,20~29,1,0.598943166,0,1,TRUE,1
1,10~19,0,0.171702153,1,1,TRUE,2
0,30~39,1,0.80456911,1,1,FALSE,1
0,30~39,1,0.748405991,0,1,TRUE,4
1,20~29,1,0.00846783,0,1,TRUE,2
0,10~19,1,0.337073343,0,0,FALSE,4
1,20~29,0,0.989911322,0,1,FALSE,0
1,20~29,1,0.14203066,0,1,TRUE,0
0,10~19,1,0.47987282,0,0,FALSE,1
1,30~39,0,0.359797376,0,0,FALSE,3
0,20~29,0,0.998989347,1,1,TRUE,4
0,20~29,1,0.389813166,0,1,TRUE,4
1,30~39,0,0.512115768,0,0,TRUE,3
0,10~19,0,0.701361784,1,1,FALSE,1
0,30~39,0,0.79636877,0,1,TRUE,0
0,20~29,1,0.575130466,0,0,TRUE,3
0,10~19,0,0.754968274,0,1,TRUE,2
1,30~39,0,0.256207886,0,0,TRUE,4
1,10~19,0,0.07973735,0,1,TRUE,2
1,30~39,0,0.736308302,0,0,FALSE,2
0,30~39,0,0.349264497,0,0,FALSE,1
0,30~39,0,0.039352619,0,0,TRUE,2
1,30~39,1,0.609595677,0,1,TRUE,1
0,10~19,0,0.938988778,0,1,TRUE,1
0,20~29,0,0.786096759,0,0,TRUE,2
0,10~19,1,0.070983615,1,1,FALSE,3
1,20~29,0,0.972512349,0,1,TRUE,3
0,10~19,0,0.981014667,1,1,FALSE,3
0,10~19,0,0.939110197,1,1,FALSE,0
0,10~19,0,0.363981305,0,1,TRUE,3
0,30~39,1,0.681575896,0,0,FALSE,1
0,10~19,1,0.654995603,0,1,FALSE,1
0,10~19,1,0.89570011,0,1,TRUE,1
0,30~39,1,0.291812695,1,1,FALSE,1
1,30~39,1,0.065902819,0,1,TRUE,3
0,10~19,1,0.636728181,1,1,TRUE,3
0,10~19,0,0.527673556,0,0,TRUE,3
0,10~19,0,0.855066731,0,0,FALSE,0
0,30~39,1,0.427821703,0,1,TRUE,1
0,20~29,0,0.120250137,0,0,TRUE,2
0,10~19,0,0.097982047,0,0,FALSE,1
0,20~29,1,0.058505422,0,0,TRUE,3
0,20~29,1,0.276227843,0,0,FALSE,1
1,30~39,0,0.415546116,0,0,TRUE,0
1,30~39,0,0.062608314,0,1,TRUE,1
0,10~19,1,0.999158561,0,1,TRUE,3
0,30~39,1,0.478988409,0,1,TRUE,1
0,20~29,1,0.339005959,1,1,TRUE,4
1,30~39,1,0.834809161,0,0,TRUE,4
0,10~19,1,0.99838842,0,0,TRUE,2
1,30~39,1,0.070301685,1,1,TRUE,2
0,30~39,0,0.706855955,1,0,FALSE,2
0,20~29,0,0.460737566,0,0,TRUE,0
1,20~29,0,0.529753916,0,1,FALSE,0
1,10~19,1,0.366979019,1,1,FALSE,2
0,10~19,1,0.610378075,0,1,FALSE,2
0,30~39,1,0.59803858,0,1,FALSE,0
1,30~39,1,0.3896164,1,1,FALSE,2
0,30~39,1,0.181513299,0,1,FALSE,2
1,20~29,0,0.889003364,0,0,TRUE,2
0,30~39,1,0.533854595,0,1,FALSE,1
1,20~29,0,0.815006755,0,1,TRUE,1
0,30~39,0,0.895287488,0,0,TRUE,3
0,30~39,1,0.254838457,0,0,TRUE,3
1,20~29,0,0.223541917,1,1,TRUE,0
0,30~39,1,0.70900594,0,1,TRUE,1
1,30~39,1,0.148364967,1,1,FALSE,2
1,30~39,1,0.807317979,0,1,TRUE,3
1,10~19,1,0.055854421,1,0,TRUE,2
0,30~39,0,0.680380923,0,0,FALSE,2
1,10~19,1,0.59198314,0,1,TRUE,1
1,10~19,1,0.451747748,0,1,FALSE,4
0,30~39,1,0.417593541,0,1,TRUE,0
0,30~39,1,0.440420496,0,1,FALSE,2
0,20~29,0,0.407254162,0,1,TRUE,3
0,20~29,1,0.332396232,1,0,TRUE,0
0,30~39,1,0.911813025,0,0,TRUE,0
1,20~29,1,0.733552656,0,0,FALSE,2
0,20~29,0,0.499408885,0,0,TRUE,3
0,20~29,0,0.48267599,1,1,FALSE,2
0,30~39,0,0.557602164,1,0,TRUE,2
1,20~29,0,0.642519621,0,1,TRUE,0
1,30~39,0,0.14229523,0,0,TRUE,1
1,30~39,1,0.502865572,0,0,TRUE,2
0,30~39,1,0.832768263,0,0,FALSE,0
0,10~19,0,0.035583283,0,0,TRUE,2
0,30~39,1,0.373411176,0,1,TRUE,4
0,30~39,1,0.798478266,0,1,TRUE,0
0,20~29,1,0.599755496,0,1,FALSE,0
1,20~29,1,0.04299489,0,1,FALSE,2
1,20~29,1,0.581123617,0,1,FALSE,1
1,20~29,1,0.507992276,1,1,TRUE,0
0,10~19,1,0.389425855,0,0,TRUE,0
0,30~39,1,0.079578522,0,1,TRUE,0
0,20~29,1,0.642901588,1,1,TRUE,3
0,30~39,0,0.370890416,1,1,FALSE,1
0,20~29,1,0.619849495,1,1,TRUE,4
1,20~29,0,0.118104479,0,1,TRUE,0
1,20~29,1,0.286674501,0,1,TRUE,1
0,10~19,0,0.700333684,0,0,FALSE,3
0,20~29,1,0.498776408,0,0,FALSE,0
0,20~29,0,0.224427771,0,1,TRUE,2
1,20~29,1,0.782562045,0,1,TRUE,1
0,20~29,0,0.209797804,0,0,TRUE,0
0,20~29,1,0.87271923,0,1,FALSE,2
1,30~39,1,0.891251431,0,1,TRUE,4
1,30~39,0,0.084443078,0,1,TRUE,1
0,10~19,0,0.682276035,0,1,TRUE,3
0,20~29,1,0.801254283,0,1,TRUE,2
1,20~29,0,0.586047897,0,0,TRUE,0
1,10~19,1,0.080676843,0,1,FALSE,3
0,30~39,1,0.34732613,0,0,TRUE,1
0,20~29,1,0.715338782,0,1,TRUE,3
1,20~29,1,0.060475387,0,1,TRUE,4
0,30~39,0,0.64372436,0,0,TRUE,4
0,10~19,1,0.271064156,1,1,TRUE,2
0,30~39,0,0.517085325,0,1,TRUE,3
0,30~39,1,0.298719835,0,0,FALSE,4
0,20~29,0,0.35458475,0,1,TRUE,3
0,10~19,0,0.006849972,1,1,TRUE,0
1,30~39,1,0.147184169,0,1,TRUE,3
1,30~39,1,0.972143491,1,1,FALSE,1
1,20~29,0,0.754265495,0,0,FALSE,1
1,20~29,0,0.555048745,0,0,TRUE,1
1,10~19,0,0.793963123,1,0,TRUE,3
0,20~29,1,0.873390176,0,0,TRUE,4
0,10~19,1,0.621811043,1,1,TRUE,3
0,30~39,1,0.463085567,1,0,TRUE,0
1,30~39,0,0.548839497,0,0,TRUE,0
1,30~39,1,0.191667919,1,1,TRUE,2
0,10~19,0,0.621079561,1,1,TRUE,1
1,20~29,1,0.480942137,0,1,TRUE,3
1,30~39,0,0.3069446,0,0,FALSE,2
0,20~29,1,0.344769548,0,1,FALSE,3
0,10~19,1,0.171701822,0,0,TRUE,1
0,10~19,1,0.447787437,0,1,TRUE,4
1,20~29,0,0.592780598,0,1,FALSE,3
1,20~29,0,0.412614272,0,0,TRUE,0
0,30~39,0,0.198976225,0,0,TRUE,0
0,10~19,0,0.071204197,0,0,FALSE,4
1,20~29,1,0.052944449,1,1,TRUE,0
0,10~19,1,0.182354203,0,1,TRUE,3
0,20~29,1,0.365159522,0,1,TRUE,0
1,30~39,1,0.605879645,0,1,TRUE,1
1,30~39,1,0.787869711,1,1,TRUE,1
0,20~29,1,0.145153301,0,1,FALSE,0
0,20~29,0,0.880259957,0,1,TRUE,3
0,20~29,1,0.766615769,0,1,TRUE,0
0,10~19,1,0.598305836,0,1,FALSE,3
0,30~39,1,0.059836355,0,1,TRUE,4
0,20~29,0,0.463560366,0,1,FALSE,2
1,20~29,0,0.759001787,0,0,FALSE,0
0,10~19,0,0.141693534,0,0,TRUE,2
0,20~29,1,0.272444605,1,1,TRUE,4
0,20~29,1,0.119631982,0,1,TRUE,1
0,20~29,1,0.98313593,0,1,FALSE,4
0,10~19,0,0.829136725,0,1,TRUE,0
0,10~19,0,0.284958764,0,1,FALSE,1
0,10~19,0,0.975930077,0,1,TRUE,0
0,30~39,1,0.097270447,0,1,FALSE,0
0,30~39,0,0.505730071,0,0,TRUE,1
0,30~39,1,0.798178683,0,1,TRUE,3
1,20~29,0,0.463552741,0,1,TRUE,3
0,20~29,1,0.688470479,0,1,TRUE,3
1,10~19,1,0.657018587,0,0,TRUE,3
0,20~29,0,0.877281432,0,0,TRUE,0
1,20~29,1,0.287536848,0,1,TRUE,3
0,10~19,1,0.043533677,0,1,FALSE,1
1,10~19,0,0.091017763,0,0,FALSE,3
1,30~39,1,0.051139942,0,1,TRUE,4
1,30~39,0,0.906257448,0,0,TRUE,1
0,20~29,1,0.106569311,0,0,TRUE,2
1,30~39,0,0.524596939,1,0,TRUE,2
0,30~39,1,0.574943675,1,0,FALSE,1
0,10~19,1,0.034625868,1,1,TRUE,0
0,10~19,1,0.431835988,0,0,TRUE,1
0,10~19,1,0.263078576,0,0,TRUE,0
1,20~29,0,0.036490713,0,0,TRUE,1
0,20~29,0,0.194762738,0,1,TRUE,4
0,30~39,0,0.123701591,0,1,TRUE,1
0,20~29,1,0.202366069,0,1,FALSE,0
1,20~29,1,0.618318661,0,1,TRUE,3
1,30~39,1,0.878566023,0,1,TRUE,4
0,10~19,1,0.078465482,0,1,TRUE,0
0,30~39,0,0.079380427,1,1,TRUE,0
1,20~29,1,0.273677139,0,1,TRUE,2
1,20~29,1,0.454542289,0,0,TRUE,1
0,20~29,1,0.989671192,1,1,TRUE,4
1,20~29,1,0.002550939,0,1,FALSE,2
0,30~39,1,0.27731313,0,1,TRUE,3
0,30~39,1,0.966396716,0,1,FALSE,1
0,30~39,1,0.951660877,0,0,TRUE,4
1,20~29,1,0.979947212,1,1,FALSE,0
0,10~19,1,0.079129447,0,1,FALSE,4
0,30~39,0,0.388094602,0,1,FALSE,2
1,30~39,0,0.75263976,1,0,TRUE,4
1,20~29,1,0.396393443,1,1,FALSE,4
1,20~29,1,0.962418607,0,1,TRUE,3
1,20~29,1,0.03242762,0,1,TRUE,0
1,10~19,0,0.334076942,0,0,TRUE,3
1,20~29,1,0.886794448,0,1,FALSE,4
1,20~29,0,0.958288368,1,1,TRUE,2
0,10~19,0,0.10276496,0,0,TRUE,4
0,30~39,1,0.721469895,0,0,FALSE,3
0,20~29,0,0.32939545,0,0,TRUE,0
1,20~29,0,0.236663302,0,0,FALSE,1
1,20~29,0,0.518743162,1,1,FALSE,4
0,10~19,1,0.557337794,0,1,TRUE,0
1,20~29,0,0.236166811,0,1,TRUE,1
0,10~19,0,0.212236999,1,1,TRUE,1
0,30~39,1,0.406922382,1,0,TRUE,1
1,30~39,1,0.536859147,0,0,TRUE,1
0,10~19,0,0.835450754,0,1,TRUE,0
0,10~19,1,0.459723782,0,1,TRUE,1
1,20~29,0,0.688277469,1,0,TRUE,0
1,30~39,0,0.788900759,0,0,FALSE,4
0,20~29,0,0.151164267,0,1,TRUE,2
1,10~19,1,0.311133309,0,1,FALSE,0
0,10~19,1,0.027368318,1,1,TRUE,1
0,20~29,0,0.834819779,1,0,FALSE,4
0,20~29,0,0.120861133,0,1,FALSE,3
1,20~29,1,0.046500985,1,1,TRUE,0
1,10~19,0,0.791544151,0,0,TRUE,0
0,20~29,1,0.713084708,0,1,TRUE,0
0,20~29,1,0.889594947,0,1,FALSE,2
1,30~39,1,0.54092671,0,1,FALSE,3
0,30~39,1,0.976779178,0,0,TRUE,4
0,30~39,1,0.680348385,0,0,TRUE,0
1,20~29,0,0.571859668,0,0,TRUE,3
1,20~29,0,0.356806352,1,1,TRUE,4
0,10~19,1,0.537129185,1,1,FALSE,1
0,10~19,1,0.916220042,1,1,TRUE,4
1,30~39,0,0.243947837,1,0,FALSE,0
1,20~29,1,0.741225962,0,1,FALSE,4
1,10~19,0,0.835520397,0,1,FALSE,1
1,30~39,1,0.100069625,0,1,TRUE,4
0,10~19,1,0.86231528,1,1,TRUE,0
1,30~39,1,0.901784864,0,0,FALSE,1
1,30~39,0,0.805691789,0,0,FALSE,1
0,30~39,1,0.174625279,0,0,FALSE,1
1,20~29,0,0.22411253,0,1,FALSE,0
0,30~39,1,0.553429713,0,0,TRUE,4
1,20~29,1,0.414012111,0,1,TRUE,2
0,20~29,0,0.130948139,0,0,FALSE,2
1,10~19,1,0.939002517,0,1,TRUE,1
0,30~39,1,0.571243971,1,1,TRUE,1
0,10~19,0,0.953864749,0,0,TRUE,3
1,20~29,1,0.424585174,0,1,TRUE,0
0,30~39,0,0.538919814,1,0,TRUE,0
0,10~19,0,0.948818122,0,1,TRUE,0
0,10~19,1,0.896448931,0,0,TRUE,1
1,30~39,0,0.188118433,0,1,TRUE,1
1,20~29,0,0.512131076,0,1,FALSE,2
1,30~39,1,0.684290355,0,1,TRUE,2
0,20~29,0,0.210329755,0,1,TRUE,1
1,30~39,0,0.569523914,0,1,FALSE,4
0,20~29,1,0.931403467,0,1,FALSE,1
0,30~39,0,0.263683065,0,1,TRUE,2
0,10~19,1,0.079796534,0,1,TRUE,3
1,30~39,0,0.711752679,0,0,TRUE,3
0,20~29,1,0.543247413,0,1,TRUE,2
0,10~19,0,0.156481424,1,0,FALSE,4
1,20~29,0,0.892919103,0,0,TRUE,4
0,30~39,0,0.821406774,1,1,FALSE,1
0,30~39,1,0.886284921,0,1,FALSE,0
0,20~29,0,0.018572503,1,0,FALSE,3
1,10~19,1,0.026522525,0,1,TRUE,4
1,10~19,1,0.143489876,1,1,FALSE,0
1,30~39,0,0.745060395,0,1,FALSE,2
1,20~29,1,0.024087852,1,1,TRUE,4
0,20~29,1,0.836022847,1,1,FALSE,3
0,30~39,0,0.726398777,0,0,TRUE,4
0,20~29,1,0.472220341,0,1,TRUE,4
0,20~29,0,0.901342479,1,0,TRUE,1
1,30~39,1,0.541903862,0,1,TRUE,2
0,20~29,0,0.665545202,0,0,TRUE,2
1,20~29,1,0.564191763,0,1,TRUE,0
1,10~19,0,0.953730595,1,1,TRUE,4
0,20~29,1,0.031760874,1,1,TRUE,0
1,10~19,1,0.732614378,0,1,FALSE,4
1,10~19,0,0.028374363,0,1,TRUE,4
1,20~29,1,0.531809548,0,1,TRUE,3
1,10~19,0,0.283121905,1,1,TRUE,0
0,30~39,1,0.949738102,0,0,TRUE,3
1,30~39,1,0.309434206,1,0,FALSE,1
1,30~39,1,0.104697539,0,1,TRUE,3
1,30~39,1,0.767345549,0,1,TRUE,3
1,20~29,0,0.316690553,0,1,FALSE,1
1,30~39,1,0.964668019,0,0,TRUE,3
1,20~29,1,0.419240615,0,1,FALSE,4
1,20~29,1,0.08772604,0,1,TRUE,3
1,10~19,0,0.144698622,1,0,FALSE,4
0,20~29,1,0.558456284,1,1,TRUE,1
0,20~29,1,0.451855338,0,0,TRUE,0
0,10~19,0,0.580334561,0,0,FALSE,3
1,10~19,0,0.666934402,0,1,TRUE,0
0,30~39,0,0.499468022,0,0,TRUE,3
1,30~39,0,0.7034637,1,1,TRUE,2
1,20~29,0,0.410859067,0,1,TRUE,3
0,20~29,0,0.598508742,0,1,TRUE,1
1,20~29,0,0.328531693,0,1,FALSE,3
0,30~39,1,0.252011748,0,1,FALSE,4
1,30~39,0,0.520248583,1,1,TRUE,1
0,10~19,1,0.942793404,1,1,TRUE,1
1,30~39,1,0.317237573,0,1,FALSE,1
1,20~29,0,0.364977952,0,0,FALSE,3
1,30~39,1,0.77492262,0,1,FALSE,2
1,10~19,0,0.285772396,0,1,TRUE,0
1,30~39,1,0.544570515,1,1,TRUE,1
0,10~19,0,0.292181114,0,1,FALSE,4
0,20~29,0,0.922083039,1,0,TRUE,4
0,10~19,1,0.812093579,1,1,TRUE,1
0,30~39,0,0.202487127,0,1,FALSE,4
1,10~19,1,0.654590607,0,1,TRUE,1
1,30~39,1,0.862755231,0,1,FALSE,1
